63,61 25 21
63,62 24 16
63,64 8 6
63,65 11 15
63,66 13 16
63,67 11 13
63,68 76 10000
63,69 28 14
63,70 25 16
63,83 10000 57
63,91 15 11
63,92 18 12
63,93 33 17
63,94 17 11
63,95 27 5
63,96 10000 27
63,97 10000 21
64,7 67 87
64,8 88 58
64,16 42 59
64,17 61 73
64,31 64 28
64,34 10000 52
64,35 40 32
64,41 33 20
64,43 40 26
64,44 10000 10000
64,45 36 21
64,54 84 81
64,55 90 10000
64,59 10000 48
64,60 10000 88
64,61 11 22
64,62 7 17
64,63 5 18
64,65 12 26
64,66 15 20
64,67 11 14
64,68 38 10000
64,69 25 24
64,70 17 16
64,84 10000 67
64,91 12 15
64,92 21 19
64,93 38 19
64,94 24 11
64,95 11 11
64,96 10000 30
64,97 10000 10000
64,98 10000 10000
65,6 10000 53
65,7 79 33
65,8 10000 19
65,10 10000 90
65,16 85 32
65,17 59 74
65,31 32 21
65,33 10000 66
65,34 77 83
65,35 33 15
65,41 80 28
65,43 10000 10000
65,44 10000 50
65,45 10000 44
65,51 10000 48
65,53 10000 10000
65,54 10000 30
65,55 49 30
65,56 10000 51
65,58 10000 10000
65,59 40 41
65,60 30 29
65,61 14 11
65,62 14 12
65,63 9 10
65,64 3 8
65,66 12 11
65,67 13 14
65,68 78 10000
65,69 50 21
65,70 44 21
65,83 10000 83
65,84 10000 33
65,91 12 7
65,92 10 12
65,93 46 19
65,94 14 16
65,95 13 18
65,97 10000 72
65,99 10000 60
66,16 11 14
66,17 23 28
66,19 10000 10000
66,20 10000 18
66,22 63 23
66,31 10000 10000
66,35 10000 79
66,41 13 9
66,42 20 10000
66,43 60 14
66,44 32 13
66,45 15 10
66,46 10000 23
66,54 10000 10000
66,61 12 27
66,62 38 26
66,63 8 10
66,64 3 7
66,65 14 12
66,67 4 8
66,68 11 10000
66,69 13 9
66,70 5 7
66,91 1 3
66,92 3 3
66,93 23 5
66,94 6 5
66,95 5 4
66,96 46 14
66,97 10000 12
67,7 10000 52
67,8 10000 33
67,16 23 7
67,17 59 25
67,18 10000 80
67,19 69 40
67,20 42 10000
67,22 51 54
67,23 10000 35
67,24 10000 12
67,25 10000 10000
67,31 10000 40
67,35 10000 23
67,41 32 8
67,42 82 5
67,43 34 4
67,44 45 4
67,45 31 3
67,46 10000 78
67,48 10000 10000
67,54 10000 87
67,59 10000 10000
67,60 10000 10000
67,61 17 19
67,62 47 17
67,63 8 8
67,64 8 7
67,65 36 14
67,66 5 7
67,68 7 10000
67,69 9 7
67,70 3 2
67,91 28 6
67,92 39 12
67,93 4 1
67,94 2 1
67,95 2 1
67,96 10000 3
67,97 10000 3
67,98 75 9
67,99 10000 7
67,100 57 11
68,16 10000 10000
68,17 68 10000
68,22 12 10000
68,23 31 10000
68,24 33 10000
68,25 19 10000
68,41 71 10000
68,43 69 10000
68,44 71 10000
68,45 67 10000
68,46 29 10000
68,47 39 10000
68,48 47 10000
68,63 86 10000
68,64 48 10000
68,65 10000 10000
68,66 15 10000
68,67 15 10000
68,69 7 45
68,70 5 10000
68,91 25 10000
68,92 46 10000
68,93 48 10000
68,94 11 10000
68,95 21 10000
68,96 10000 10000
69,16 73 14
69,17 81 19
69,18 10000 10000
69,19 10000 75
69,20 10000 15
69,22 7 3
69,23 24 15
69,24 20 11
69,25 12 10
69,41 37 9
69,43 40 16
69,44 67 9
69,45 23 7
69,46 43 14
69,47 30 16
69,48 80 11
69,50 62 12
69,61 52 42
69,62 10000 37
69,63 42 22
69,64 44 23
69,65 65 27
69,66 23 14
69,67 10 16
69,68 10 6
69,70 6 7
69,91 34 17
69,92 31 28
69,93 37 11
69,94 15 6
69,95 11 9
69,96 10000 72
69,97 10000 69
69,98 10000 61
69,99 10000 10000
70,16 34 19
70,17 38 19
70,18 10000 10000
70,19 10000 10000
70,20 10000 64
70,22 9 81
70,23 36 18
70,24 31 14
70,25 13 14
70,41 30 16
70,43 38 13
70,44 87 23
70,45 20 18
70,46 53 21
70,47 89 10000
70,50 10000 20
70,61 49 46
70,62 10000 39
70,63 32 20
70,64 30 17
70,65 55 30
70,66 12 18
70,67 6 16
70,68 7 10000
70,69 1 7
70,91 35 15
70,92 35 19
70,93 33 8
70,94 6 7
70,95 28 8
70,96 45 18
70,97 10000 10000
70,99 10000 31
76,1 10000 15
76,2 89 10000
76,3 64 10000
76,4 39 82
76,5 77 14
76,6 85 10000
76,26 82 28
76,27 10000 10000
76,29 10000 35
76,51 32 29
76,52 21 16
76,53 29 20
76,54 50 34
76,55 57 28
76,57 44 21
76,58 10000 32
76,77 5 7
76,78 7 11
76,79 13 9
76,80 18 10
76,81 30 14
76,82 40 10000
76,83 10000 10000
77,1 48 7
77,2 47 11
77,3 57 11
77,4 41 11
77,5 25 9
77,6 48 22
77,7 84 30
77,8 10000 29
77,26 45 37
77,27 40 13
77,29 42 23
77,51 8 15
77,52 21 10
77,53 32 12
77,54 51 21
77,55 41 20
77,56 83 16
77,57 55 36
77,58 10000 15
77,59 10000 31
77,61 10000 68
77,76 4 2
77,78 8 7
77,79 16 6
77,80 12 4
77,81 31 6
77,82 35 9
77,83 10000 90
77,84 10000 28
77,85 10000 13
78,1 31 4
78,2 23 9
78,3 45 5
78,4 17 11
78,5 5 5
78,6 32 17
78,7 53 63
78,8 10000 35
78,27 10000 20
78,29 37 27
78,32 10000 27
78,51 7 6
78,52 5 15
78,53 24 10
78,54 22 13
78,55 25 25
78,57 23 14
78,58 9 28
78,61 10000 10000
78,76 5 6
78,77 6 9
78,79 3 3
78,80 10 3
78,81 22 6
78,82 5 6
78,83 10000 66
78,84 66 28
78,85 19 11
79,1 40 16
79,2 69 10000
79,3 54 21
79,4 44 10000
79,5 16 17
79,6 40 23
79,7 61 38
79,26 10000 10000
79,29 10000 36
79,51 14 17
79,52 26 19
79,53 33 20
79,54 47 71
79,55 55 22
79,56 50 10000
79,57 57 22
79,58 51 19
79,59 10000 90
79,60 10000 54
79,76 11 5
79,77 10 10
79,78 6 11
79,80 3 6
79,81 10000 13
79,82 16 13
79,83 10000 49
79,84 69 18
79,85 44 31
80,1 36 13
80,2 37 17
80,4 36 21
80,5 24 18
80,6 84 21
80,27 29 10000
80,29 10000 82
80,51 30 13
80,52 35 21
80,53 42 20
80,54 84 20
80,55 60 24
80,56 10000 10000
80,57 43 24
80,58 41 14
80,59 10000 10000
80,76 17 5
80,77 12 9
80,78 16 8
80,79 14 8
80,81 20 41
80,82 17 13
80,83 64 21
80,84 10000 70
80,85 87 14
81,1 34 7
81,2 13 9
81,3 10 6
81,4 12 15
81,5 30 7
81,26 10000 87
81,51 51 15
81,52 48 21
81,53 60 10
81,54 10000 59
81,56 9 7
81,57 8 6
81,58 8 7
81,59 13 14
81,60 21 16
81,76 57 7
81,77 50 10
81,78 53 5
81,79 10000 6
81,80 32 45
81,82 3 4
81,83 12 10
81,84 9 7
81,85 6 5
82,1 40 13
82,2 26 9
82,3 13 6
82,4 35 11
82,5 19 12
82,8 10000 10000
82,26 10000 33
82,27 10000 22
82,29 10000 37
82,51 54 12
82,52 10000 30
82,53 50 19
82,54 84 10000
82,55 10000 33
82,56 7 9
82,57 18 12
82,58 6 11
82,59 28 12
82,60 7 12
82,62 10000 10000
82,76 63 10000
82,77 62 15
82,78 14 9
82,79 39 9
82,80 27 8
82,81 1 5
82,83 12 14
82,84 8 10
82,85 4 9
83,1 10000 16
83,2 24 5
83,3 39 12
83,4 10000 59
83,5 10000 13
83,6 10000 11
83,7 88 85
83,8 10000 43
83,10 10000 10000
83,31 80 22
83,32 10000 10000
83,35 10000 31
83,51 10000 16
83,52 10000 50
83,54 10000 14
83,55 70 13
83,56 7 3
83,57 18 4
83,58 40 4
83,59 11 5
83,60 7 7
83,61 10000 26
83,62 77 30
83,63 10000 53
83,65 10000 90
83,78 10000 47
83,79 10000 19
83,80 10000 3
83,81 15 1
83,82 16 1
83,84 5 6
83,85 8 2
84,2 39 14
84,3 10000 66
84,4 10000 10000
84,5 10000 29
84,6 10000 19
84,7 10000 47
84,8 10000 66
84,31 10000 30
84,32 10000 10000
84,35 65 71
84,51 10000 21
84,53 10000 10000
84,54 10000 20
84,55 87 49
84,56 11 7
84,57 39 7
84,58 26 10
84,59 16 8
84,60 8 5
84,61 10000 10000
84,62 73 36
84,65 10000 49
84,78 10000 25
84,79 74 11
84,80 10000 10000
84,81 18 5
84,82 8 4
84,83 12 10
84,85 10 6
84,91 10000 10000
85,1 57 4
85,2 25 6
85,3 44 7
85,4 10000 18
85,5 48 13
85,6 10000 68
85,8 10000 10000
85,31 10000 62
85,35 10000 66
85,51 49 8
85,53 89 10000
85,54 10000 15
85,55 10000 41
85,56 3 5
85,57 14 7
85,58 57 3
85,59 9 8
85,60 4 4
85,61 88 62
85,62 10000 41
85,77 10000 11
85,78 46 8
85,79 54 11
85,80 10000 6
85,81 4 2
85,82 4 4
85,83 11 8
85,84 2 6
91,16 10000 32
91,17 10000 90
91,20 67 59
91,41 39 23
91,43 10000 39
91,44 10000 36
91,45 47 22
91,61 30 17
91,62 32 22
91,63 10 10
91,64 14 7
91,65 20 17
91,66 7 8
91,67 16 16
91,68 21 10000
91,69 19 16
91,70 31 12
91,84 85 10000
91,92 4 6
91,93 44 5
91,94 5 8
91,95 2 6
91,96 41 25
91,97 10000 78
91,98 10000 54
91,99 10000 10000
92,8 10000 55
92,16 82 31
92,17 10000 34
92,20 10000 72
92,31 10000 10000
92,35 10000 49
92,41 60 9
92,43 10000 11
92,44 10000 71
92,45 85 8
92,61 30 23
92,62 35 24
92,63 8 12
92,64 11 9
92,65 13 26
92,66 2 11
92,67 40 17
92,68 45 10000
92,69 22 28
92,70 33 15
92,91 1 8
92,93 10 14
92,94 3 14
92,95 4 15
92,96 66 82
92,97 10000 23
92,98 10000 58
92,99 10000 10000
92,100 10000 10000
93,16 33 17
93,17 28 21
93,20 71 14
93,41 54 37
93,43 69 16
93,44 10000 13
93,45 62 13
93,61 42 31
93,62 45 26
93,63 38 14
93,64 31 10
93,65 39 28
93,66 14 16
93,67 4 12
93,68 17 10000
93,69 13 10
93,70 10 9
93,91 32 7
93,92 20 13
93,94 3 7
93,95 10 4
93,96 18 10
93,97 10000 11
93,98 32 8
93,99 26 13
93,100 22 8
94,16 46 24
94,17 50 42
94,20 10000 40
94,22 10000 56
94,23 10000 87
94,24 10000 10000
94,25 10000 10000
94,41 42 32
94,43 35 28
94,44 69 61
94,45 32 16
94,61 40 58
94,62 39 32
94,63 17 16
94,64 23 11
94,65 28 23
94,66 10 12
94,67 7 13
94,68 12 10000
94,69 7 10
94,70 6 9
94,91 17 15
94,92 14 15
94,93 4 6
94,95 3 7
94,96 48 13
94,97 10000 38
94,98 71 22
94,99 64 25
94,100 50 45
95,16 89 11
95,17 44 8
95,19 10000 72
95,22 10000 10000
95,35 10000 10000
95,41 90 10
95,43 10000 6
95,44 67 40
95,45 68 6
95,61 29 19
95,62 69 29
95,63 33 7
95,64 16 5
95,65 24 20
95,66 12 10
95,67 10 4
95,68 16 10000
95,69 14 5
95,70 16 4
95,91 11 7
95,92 14 10
95,93 12 4
95,94 7 4
95,96 40 3
95,97 10000 15
95,98 10000 9
95,99 59 24
95,100 10000 10000
96,16 37 19
96,17 80 15
96,18 16 6
96,19 15 5
96,20 25 10
96,22 57 10000
96,23 10000 14
96,24 48 21
96,25 41 75
96,43 71 10000
96,44 69 12
96,45 10000 10000
96,46 88 21
96,48 10000 46
96,49 10000 81
96,50 10000 10000
96,61 10000 66
96,62 10000 75
96,63 10000 32
96,64 10000 65
96,66 41 21
96,67 10000 19
96,68 10000 10000
96,69 10000 76
96,70 56 19
96,91 50 20
96,92 53 88
96,93 29 11
96,94 46 9
96,95 39 14
96,97 1 4
96,98 3 3
96,99 12 10
96,100 10 7
97,16 10000 12
97,17 10000 11
97,18 10000 5
97,19 10000 4
97,20 10000 5
97,24 10000 9
97,25 10000 9
97,41 10000 78
97,43 10000 70
97,44 10000 20
97,46 10000 87
97,48 10000 10000
97,49 10000 21
97,62 10000 68
97,63 10000 30
97,65 10000 10000
97,66 10000 21
97,67 10000 17
97,69 10000 82
97,91 10000 80
97,92 10000 18
97,93 10000 17
97,94 10000 32
97,95 10000 34
97,96 18 6
97,98 10000 4
97,99 71 9
97,100 52 8
98,16 52 31
98,17 57 17
98,18 43 7
98,19 19 10
98,20 21 19
98,22 10000 21
98,23 49 16
98,24 66 13
98,25 10000 10000
98,44 10000 42
98,46 10000 20
98,48 10000 76
98,49 53 10000
98,50 51 6
98,67 74 26
98,69 10000 34
98,91 10000 32
98,92 10000 45
98,93 54 19
98,94 75 23
98,95 10000 23
98,96 14 11
98,97 10000 8
98,99 20 14
98,100 10 11
99,16 86 18
99,17 36 13
99,18 21 6
99,19 22 4
99,20 27 7
99,22 10000 13
99,23 74 7
99,24 42 4
99,25 59 5
99,44 10000 36
99,46 10000 13
99,47 10000 58
99,48 10000 5
99,49 10000 10000
99,50 10000 10000
99,61 10000 10000
99,62 10000 10000
99,65 10000 63
99,66 10000 10000
99,67 10000 24
99,69 10000 10000
99,70 10000 29
99,91 10000 10000
99,92 10000 10000
99,93 42 16
99,94 69 23
99,95 67 24
99,96 20 5
99,97 20 7
99,98 16 4
99,100 5 4
100,16 60 46
100,17 32 10000
100,18 35 17
100,19 20 22
100,20 32 47
100,22 73 10000
100,23 10000 30
100,24 45 30
100,48 10000 10000
100,49 48 10000
100,50 72 10000
100,66 10000 10000
100,67 61 42
100,91 10000 10000
100,92 10000 10000
100,93 50 33
100,94 53 39
100,95 10000 68
100,96 13 20
100,97 4 19
100,98 4 11
100,99 9 19
;
end;
